X Y
NaN NaN
176.365166756729 -38.0337175497794
176.365909903022 -38.0337466455841
176.366269802738 -38.0332851574964
176.366374123217 -38.0314786480706
176.369238958447 -38.0293055906615
176.369677967796 -38.0289725728932
176.370420533457 -38.0286483517019
176.372123277921 -38.0284487827569
176.373049956984 -38.0279702791172
176.374555163542 -38.0276232255976
176.375602676617 -38.0256398162274
176.374245501174 -38.0250762323724
176.373640708367 -38.0243458263329
176.372865916253 -38.0240668775564
176.372971203311 -38.0222603358369
176.37340175884 -38.0218917245207
176.373882361872 -38.0214802600581
176.375190242752 -38.0209903396036
176.375187645922 -38.0209348289254
176.375077992669 -38.0185907063792
176.375320152285 -38.0180520275222
176.37537146616 -38.0179378799218
176.375421094319 -38.0178274818638
176.373465229631 -38.0166821081818
176.372554684624 -38.0165984274755
176.370984527777 -38.016454110103
176.369789267737 -38.0152905342669
176.36949786131 -38.013193810123
176.369091298505 -38.0126018063244
176.369231321748 -38.011547094088
176.369973719168 -38.0112228831102
176.370585748541 -38.0121063174453
176.371360309756 -38.0123852907776
176.371586260414 -38.0131314507129
176.374783893109 -38.0124318128533
176.37519171831 -38.0130237597985
176.37522755006 -38.0137756450781
176.37678260942 -38.0144775587997
176.381884766364 -38.0138740998992
176.384980996231 -38.0149851224508
176.387638494728 -38.0149054432553
176.38665210966 -38.0141821464303
176.384718974666 -38.01348711748
176.384121217422 -38.0129054513593
176.3842826843 -38.0123009185332
176.385619027175 -38.0124096755646
176.386785769815 -38.0129743887632
176.388297932993 -38.0127802668974
176.389035462465 -38.0123072777877
176.389604523559 -38.0122902267781
176.39078576035 -38.0131564027328
176.390893713846 -38.0154074282585
176.391679483839 -38.0159880428099
176.392622490948 -38.0158064249677
176.392979788657 -38.0153448436189
176.396403569921 -38.0153907249975
176.398268202211 -38.014586222681
176.399223432891 -38.0147062994815
176.402719498303 -38.0162557237765
176.402992588132 -38.0162198135026
176.404231465804 -38.0160569111375
176.405733845015 -38.0155297614877
176.406101022186 -38.0154009273347
176.410865119247 -38.0157080771512
176.413298536422 -38.0148816841244
176.414656909343 -38.0154447789909
176.41550031315 -38.0155157316743
176.416047327062 -38.0150420799897
176.417405512623 -38.0156006443856
176.418616299097 -38.0170698715921
176.419650251873 -38.0167793156527
176.421618733378 -38.016226112425
176.422209514026 -38.0166590766066
176.422203655516 -38.016921362633
NaN NaN
169.594422555993 -45.5690405826076
169.594605589843 -45.5676536429797
169.597866070401 -45.5645483437279
169.601102768178 -45.5601890607129
169.602242952415 -45.5577166562977
169.60167454895 -45.5572820614675
169.600883241969 -45.5572584908671
169.601762621261 -45.5558226240477
169.601648648063 -45.5544268250582
169.600705682358 -45.553632877519
169.598998859956 -45.5539997724264
169.598108575329 -45.5539732322034
169.597079242268 -45.5529678007118
169.595921622285 -45.5524459462923
169.594536778219 -45.5524046222904
169.593968493124 -45.5519699019914
169.595662673464 -45.5518116741746
169.599091190083 -45.5524708071186
169.601111490871 -45.5518348042983
169.601788747565 -45.5504625716313
169.601897758388 -45.5486556552141
169.604660531417 -45.547206273622
169.605331956461 -45.5475743529478
169.606525682246 -45.5491414898599
169.608590301193 -45.5494117537984
169.610565843769 -45.547869171397
169.610727475924 -45.5468296685419
169.612677687696 -45.545704054486
169.612843453035 -45.5445950148302
169.615118283732 -45.5446625218778
169.616449976294 -45.5439361604098
169.616792594396 -45.5431805506177
169.619196657559 -45.5410935426121
169.618773060508 -45.539897373284
169.620100315932 -45.539240493731
169.622783028429 -45.5391111404627
169.622841344619 -45.5381381279355
169.622343784861 -45.5365221143156
169.621305969864 -45.5356559616148
169.61961659924 -45.5357451470024
169.619349109462 -45.535249897446
169.620894858362 -45.534251380058
169.621175971034 -45.5328672075032
169.622494801419 -45.5323493629799
169.622553108837 -45.5313763495866
169.623257784392 -45.5311883270939
169.624081128679 -45.5323266526244
169.624971095629 -45.5323529807671
169.625696579925 -45.5318174568195
169.627500532555 -45.5331239754983
169.628427930365 -45.5325248356446
169.629684253307 -45.5330492763544
169.629819690174 -45.5340975821779
169.631257326239 -45.5349058960177
169.631686118816 -45.5343615741438
169.630064022769 -45.5316680859774
169.631012953565 -45.5290505158249
169.630280080582 -45.5280541348137
169.628047561226 -45.5272919762173
169.626029390319 -45.5262575765568
169.628699882663 -45.5246656580639
169.629569805536 -45.5233685158993
169.630689720537 -45.5245155368922
169.631809716242 -45.5256625846771
169.632658830453 -45.5247129069902
169.634187565337 -45.5239921520757
169.635184576471 -45.5238823352817
169.635646415008 -45.5227820809616
169.635667811966 -45.5207636649516
169.63483194023 -45.5198339316884
169.635454153911 -45.5193649557117
169.636994523547 -45.5201065716521
169.638662801506 -45.5203646096558
169.637591257284 -45.5217254465768
169.637508363001 -45.5231154125122
169.636778960837 -45.523720462977
169.636411854686 -45.5248932608295
169.635785435524 -45.5254317742152
169.633890230862 -45.5256543248936
169.632546741801 -45.5265894222664
169.632290866496 -45.5275565200475
169.632653163986 -45.5281241939504
169.632949045157 -45.5298038689926
169.63285355679 -45.5314023378514
169.633227590373 -45.5334323295559
169.634520717687 -45.5350021979096
169.635872007071 -45.5355989374354
169.636234388373 -45.536166601791
169.637717786808 -45.5362103232207
169.638149958182 -45.5372673621554
169.639710992227 -45.539332387864
169.64137984929 -45.5395904019085
169.643271366689 -45.5394371842568
169.648195587851 -45.5399300421439
169.649415462011 -45.539408889378
169.651067848455 -45.5399448128206
169.652275114037 -45.5413029887691
169.653433065872 -45.5418242802371
169.65475183546 -45.5413060608869
169.656556750737 -45.540941204734
169.658238113172 -45.5409904591283
169.659659868876 -45.5420763929475
169.661728812575 -45.5456179529263
169.663542288893 -45.5467849532474
169.667256176609 -45.5510011324226
169.66711634883 -45.5533641876755
169.666168418788 -45.554311141984
169.665195916928 -45.5573460640132
169.663143126572 -45.5585392318677
169.662961923864 -45.559926334855
169.663411301715 -45.5623761791837
169.663308326592 -45.5641137598669
169.663274930066 -45.5641511169029
169.662459194835 -45.5650635713855
169.661803973256 -45.5652554427741
169.660946146389 -45.5655066281224
169.659993783313 -45.5648522109607
169.658365272421 -45.5655703879173
169.655472622052 -45.5647851305499
169.65469690286 -45.5645745328611
169.652902883291 -45.5640874539258
169.651579672749 -45.5630043308203
169.651444336291 -45.5622378572199
169.65120897411 -45.5609048490711
169.65177392461 -45.559737814051
169.653109664076 -45.5589415777863
169.654317699074 -45.5569579672311
169.655797560635 -45.5554000674236
169.656580833103 -45.5538913955736
169.658217265187 -45.5530342531819
169.658287364249 -45.5518527812895
169.657100291058 -45.5518180101565
169.654614696615 -45.5536248899288
169.652726958551 -45.5537087509848
169.649899463714 -45.5529295693936
169.647723492306 -45.5511948137898
169.642480825423 -45.5510406683552
169.639735954992 -45.5505421098485
169.63802115289 -45.5510485769612
169.636759528076 -45.5522645787398
169.634208342471 -45.5518412520152
169.631409482631 -45.5522459809138
169.62934372426 -45.5536470363947
169.628671144173 -45.554949913761
169.629193975937 -45.556148975436
169.628854669935 -45.5585060010026
169.629476468042 -45.5597079847275
169.62936829926 -45.5615149491561
169.627785311158 -45.5614681765712
169.62645027764 -45.5605931994809
169.624248710168 -45.5609458441431
169.623369701539 -45.5623818942176
169.622580130257 -45.565630653761
169.621540643875 -45.5664353939484
169.619322128092 -45.5670658860075
169.617672297796 -45.5681308602239
169.617095318258 -45.5678353111522
169.615960945913 -45.5685675310409
169.614476729277 -45.5685235029475
169.612893568655 -45.5684765184292
169.609858187499 -45.5695002414657
169.607393970282 -45.572559993855
169.605455166715 -45.5734769762993
169.6070039397 -45.5708078943283
169.60616367111 -45.5699473915785
169.605822353915 -45.5690321596653
169.606276802353 -45.5680710315481
169.606348027006 -45.5668896259013
169.605503631074 -45.5660986511887
169.604118437793 -45.5660574338152
169.602390280874 -45.5667718451666
169.599788481733 -45.5671816647698
169.594422555993 -45.5690405826076
NaN NaN
169.606457498118 -45.5632558234564
169.606256650237 -45.5635341440943
169.606758517144 -45.5637558786016
169.608367587168 -45.5633126159382
169.608972771397 -45.5642611516149
169.611077982667 -45.5635223816832
169.611639306453 -45.5639784976531
169.613336743944 -45.5638995688499
169.614936990333 -45.5629906772878
169.61633742564 -45.5629547294084
169.617686648267 -45.5619349506385
169.618409761115 -45.5609224305034
169.618022735859 -45.5606266655235
169.616547394236 -45.5606863314959
169.614468204786 -45.5616068647122
169.613658505418 -45.5616086658521
169.613562357021 -45.5613731751524
169.614909932943 -45.5603792087963
169.615485219027 -45.5587679039956
169.614974575618 -45.5580806729759
169.614339346136 -45.5582427161926
169.61421463258 -45.5590920787853
169.613557664792 -45.5596153427019
169.611890298565 -45.5604188178223
169.609269479224 -45.5611681105005
169.606457498118 -45.5632558234564
NaN NaN
170.039727386004 -43.4203581681595
170.038514438319 -43.4223010356803
170.038793477794 -43.4250101920763
170.03731280579 -43.4257237370158
170.036492326565 -43.4256979578298
170.036078980777 -43.4256871459044
170.032402331636 -43.424992723268
170.02960560016 -43.4232627072321
170.029848334291 -43.4225215889586
170.031144905569 -43.4213529914666
170.03148316186 -43.4186599458802
170.032133336141 -43.4180734378388
170.034051480914 -43.417875783515
170.035598120123 -43.417443320808
170.035947416844 -43.4159255671707
170.036786450224 -43.4156456757647
170.0381749364 -43.416735441839
170.039320873245 -43.4185664256348
170.039727386004 -43.4203581681595
NaN NaN
167.199696020313 -46.0415667986752
167.200585746952 -46.0421608239016
167.201698695479 -46.0429038563915
167.201684440526 -46.0433920210387
167.198657327198 -46.0444214137157
167.19593573021 -46.0439483211961
167.195780704361 -46.0429626408231
167.196701238505 -46.0422890785434
167.198277963985 -46.0417004144192
167.199696020313 -46.0415667986752
NaN NaN
167.695171268193 -44.6955946474247
167.696735989197 -44.6930608925937
167.698821443094 -44.6922906427778
167.70266610731 -44.6913182665621
167.703124524173 -44.6912023146171
167.704268253301 -44.6912307558392
167.705459553598 -44.6918808798532
167.705688877809 -44.6924119274392
167.705307703523 -44.6931623759838
167.704451088757 -44.6937916198492
167.702108800179 -44.6945027895807
167.700770613441 -44.6949090619173
167.696483021867 -44.6958245882366
167.695171268193 -44.6955946474247
NaN NaN
174.047147287184 -36.3725325280815
174.045639880646 -36.3719073346425
174.045345910513 -36.3700585265298
174.04594620947 -36.3690549808638
174.047189430132 -36.3696829379229
174.048175278986 -36.3707409020288
174.048286388737 -36.3721643569325
174.047147287184 -36.3725325280815
NaN NaN
166.79597631382 -45.8712694822749
166.795921881386 -45.8721021122544
166.7958375156 -45.873202672566
166.795092699686 -45.8739976691259
166.793914393589 -45.8747594443047
166.794157623411 -45.8756191400059
166.794857739991 -45.8758604538335
166.795866586819 -45.8753605725642
166.796479723757 -45.875744466662
166.796504688763 -45.8786299150236
166.794883726784 -45.8810483505955
166.794007991853 -45.8805963081965
166.793565514576 -45.8786853380148
166.791038550885 -45.8757442564007
166.791303344732 -45.8744109804543
166.792676880326 -45.8735154718601
166.793297709928 -45.8727946438294
166.793178338334 -45.8717908001987
166.79597631382 -45.8712694822749
NaN NaN
167.623501787501 -44.8007956878454
167.624571357415 -44.8013254422314
167.625676650083 -44.8024033620107
167.625679085932 -44.8046580160281
167.626788581125 -44.8063646941107
167.626609442808 -44.8083087345916
167.625684037173 -44.8091673274887
167.62537823221 -44.8102036620428
167.626556489348 -44.8111650449186
167.626335915364 -44.8135580371436
167.625650043992 -44.8141257081533
167.625328836541 -44.815314678113
167.626269217064 -44.8165625609054
167.625752685623 -44.8175890415129
167.623510021318 -44.8189902490253
167.622531831071 -44.8204460936441
167.620147474805 -44.8210876803567
167.616812459295 -44.8228840879106
167.615608030632 -44.8244826290327
167.614054216637 -44.825307179556
167.612566437619 -44.8253908808387
167.612172811165 -44.82507030162
167.611738899059 -44.8251988121198
167.611614405455 -44.8265457331785
167.611138630851 -44.8271276678325
167.610703459407 -44.8272560229156
167.610100358538 -44.8269257040375
167.607547705168 -44.8271082440998
167.604558652177 -44.8251599557786
167.604724995058 -44.8233640323444
167.605495474591 -44.8218985909509
167.609431106435 -44.8181736884171
167.610397084659 -44.8168661513779
167.612148898889 -44.8161997020549
167.614841923143 -44.8145203114609
167.616183652238 -44.8136831148194
167.61748913489 -44.8132932941096
167.618650645605 -44.8121437014721
167.618593340278 -44.8104862247512
167.617793419834 -44.8099978701323
167.617848495192 -44.8094007030069
167.618576247772 -44.8083796506111
167.619118373292 -44.8047977375895
167.620856121755 -44.8042792612227
167.623293512629 -44.803040483034
167.623809932206 -44.802014007911
167.623501787501 -44.8007956878454
NaN NaN
172.616305822648 -40.9775222499859
172.61556018953 -40.9771426674642
172.615197178043 -40.9761431854839
172.615728939353 -40.9753063718496
172.617621297878 -40.9760714543672
172.618142107932 -40.9771113499557
172.616305822648 -40.9775222499859
NaN NaN
174.571727106482 -39.5412185460019
174.571843336693 -39.5413051189706
174.572640605245 -39.5418989477612
174.572497570052 -39.5441534315773
174.571940304595 -39.545210856908
174.570415070563 -39.5462818152588
174.569577176776 -39.5457303140549
174.568787706306 -39.5452106719544
174.570544381607 -39.5435815321645
174.570512961723 -39.5422304816517
174.570118522021 -39.5419341326459
174.567994304341 -39.5424142067743
174.565145190555 -39.5450081047141
174.563592092355 -39.5448765065413
174.561812344238 -39.5434011421628
174.561195942473 -39.5420582188004
174.561294298962 -39.5378537438003
174.562227363881 -39.5363407338474
174.56412237087 -39.5345124633323
174.565236863599 -39.5323931774079
174.565028709078 -39.531796945216
174.562552168546 -39.5336332312507
174.556007846933 -39.5358276619092
174.553521802336 -39.5373666180735
174.552549305206 -39.5372268376973
174.550968921533 -39.5360503189438
174.55189642891 -39.5342356043569
174.554755954698 -39.5320923805081
174.557629175273 -39.5305525332918
174.55800489069 -39.5299436867274
174.557795654714 -39.5293474553968
174.556817545757 -39.5290591520951
174.554101829604 -39.5289479469044
174.55292491859 -39.5283650927608
174.551953751749 -39.5283784257925
174.552134243502 -39.5277767986625
174.551737663994 -39.527480504188
174.548864530958 -39.5290246192244
174.547893311797 -39.5288848719307
174.546709563036 -39.5280001849932
174.543402086519 -39.5275996068811
174.541086286294 -39.5280818225024
174.539936822881 -39.5286966365282
174.539540288517 -39.5284002995578
174.539310819625 -39.5267545901223
174.538910920628 -39.5263095719485
174.539420569758 -39.5231491822067
174.538815188933 -39.5221078469409
174.538955747156 -39.5198535129249
174.537792802487 -39.5198693560996
174.536667439447 -39.5215380360347
174.536126943559 -39.5233474295631
174.535188950556 -39.5247116671035
174.533925994048 -39.5287787384082
174.530807090951 -39.5280734514471
174.529254423491 -39.528094522767
174.527277109869 -39.5264725838508
174.527236298064 -39.5246712313177
174.527914599203 -39.5204589579548
174.528271262206 -39.5191026932999
174.528035097267 -39.5173039075553
174.527254910622 -39.5170126606208
174.526300930054 -39.5177779093687
174.525551361965 -39.518837734916
174.525418211145 -39.5215424536669
174.523509036106 -39.5227711576755
174.520615012508 -39.5235625851381
174.518867008675 -39.5234330248638
174.521733922977 -39.5215923717036
174.522113348408 -39.5211367278881
174.522106668174 -39.5208395479507
174.521317290522 -39.5202465201526
174.520151091613 -39.5201136856833
174.518369436988 -39.5186375748686
174.517014614802 -39.5186558965576
174.516611575751 -39.5180622069878
174.515725573252 -39.518045852024
174.51195654791 -39.5179762029276
174.511364986839 -39.5175336710358
174.512581940956 -39.516163321615
174.514199171701 -39.5143421399135
174.516678204069 -39.51359162269
174.519400478411 -39.51276738596
174.522076021691 -39.5110778593978
174.522223985136 -39.5091253035625
174.521235057932 -39.5082377084415
174.516984791874 -39.5088987822049
174.513146399685 -39.5106037866107
174.508714020289 -39.5118661501888
174.50927531617 -39.5109576000089
174.508872291342 -39.5103593779207
174.507313338896 -39.5099298286347
174.50664433199 -39.509359897349
174.505928496181 -39.5087500573217
174.50551210504 -39.5075528651539
174.506836717417 -39.5060349455663
174.509726639741 -39.5052439159531
174.512045336139 -39.5049109237074
174.512609856647 -39.5041555434587
174.512390941459 -39.5031043499095
174.511799604455 -39.5026663195653
174.509863798278 -39.5026922908567
174.508882942273 -39.5022549804542
174.507532745009 -39.502570398309
174.507138895258 -39.50227841696
174.506719314563 -39.5009325446463
174.505939397708 -39.5006411486012
174.504014623111 -39.5014210412523
174.500738761323 -39.5022153806251
174.504744358578 -39.4993057625265
174.507062886834 -39.4989773767326
174.507032648841 -39.4976262762239
174.505661467621 -39.497045543014
174.505846741729 -39.4965925553621
174.508329043049 -39.4949060260728
174.510785341555 -39.4921700618236
174.513261781488 -39.4901816405529
174.513251826559 -39.4897357763515
174.511907469943 -39.4903530313516
174.506760283134 -39.4941747301394
174.503686646719 -39.4954186492348
174.498058032997 -39.4950433451224
174.495562252134 -39.4961307872339
174.494010174074 -39.4961513756611
174.493028532035 -39.4955653051664
174.492629108528 -39.4951201163902
174.492764664606 -39.4924153853175
174.492170171121 -39.4918241546375
174.494666931143 -39.4908900016325
174.495983574249 -39.489070530971
174.496531447631 -39.4875586643425
174.496689944556 -39.4860564026846
174.497069350294 -39.4856008385033
174.497835633475 -39.4852888339621
174.502293289775 -39.4852293337549
174.502263254374 -39.4838782257957
174.500906823909 -39.4832496412624
174.500694905723 -39.4831514335983
174.498176105672 -39.4831850012863
174.493361396261 -39.4846006072658
174.491422803896 -39.484477669121
174.490049699263 -39.4837436336061
174.490188432106 -39.4813406336529
174.490950463331 -39.4807314587493
174.490910651548 -39.4789299713522
174.489108593176 -39.4763996947003
174.489072197273 -39.4747513907924
174.489630011272 -39.4736898355984
174.489395032989 -39.4718955300482
174.486388151191 -39.4674305376337
174.487121208673 -39.4656188912089
174.48958292241 -39.4630319298027
174.491247472606 -39.4616155009686
174.492626740209 -39.4604417691411
174.493372848118 -39.4592290516377
174.494385651652 -39.4588431881451
174.494937303344 -39.4598073637775
174.492487930939 -39.4629934157793
174.489831316082 -39.4654343001467
174.489286623096 -39.4670902309761
174.489715730546 -39.4688865551712
174.490722436492 -39.4706751124757
174.492049877696 -39.4693060439623
174.493987168293 -39.4692802658592
174.492465694266 -39.4704987978403
174.492380261993 -39.4753065783125
174.49277265182 -39.4755987211035
174.493578989225 -39.4769394136881
174.493642176469 -39.4797946479548
174.492341222012 -39.4822130270272
174.492354505255 -39.4828119907739
174.492747034444 -39.4831086353421
174.493906017205 -39.4829400685056
174.497366417986 -39.481695751116
174.499876157607 -39.4812072250065
174.500664807575 -39.4818003253882
174.504168474886 -39.4825012838592
174.505354357911 -39.4833863913101
174.505414643222 -39.4860885119385
174.504466430389 -39.4870022341914
174.499801212546 -39.4864654530451
174.499034925811 -39.4867774705623
174.49888627372 -39.4888787413408
174.497205909436 -39.4917526511141
174.495313711282 -39.4937329488587
174.495710842657 -39.4941781579401
174.498213318702 -39.4933924899905
174.500934344029 -39.4936535777238
174.505948029304 -39.4925368529002
174.50899463481 -39.4900903659777
174.510916878471 -39.4893167302838
174.513383034074 -39.4870311705675
174.5162586048 -39.4856409454844
174.517162746806 -39.4852043247475
174.517219114831 -39.485177465445
174.518206311746 -39.4860606189087
174.520763176951 -39.4868123365788
174.52113608404 -39.4869219650492
174.51997291965 -39.487855265799
174.519422894127 -39.4882965831269
174.516896129798 -39.4880333926903
174.515546244887 -39.4883488983897
174.515192892678 -39.4898583167803
174.510449871382 -39.4944269999187
174.508567913167 -39.496853371253
174.508809056435 -39.4989539143148
174.509794284608 -39.4996885279289
174.511941053947 -39.5002587659257
174.512730026334 -39.5008518665135
174.514296599941 -39.5015786041454
174.513722059896 -39.5018881302399
174.514158582519 -39.5039815208001
174.513832088699 -39.5066888437769
174.512881413779 -39.5076025747244
174.509010539965 -39.507807741522
174.509214829135 -39.5082554958523
174.512138475888 -39.5089640020734
174.513297835032 -39.5087997392927
174.515028454171 -39.5081728398311
174.516362945799 -39.5071051807296
174.518671480572 -39.5063217823342
174.520609774493 -39.5062955410587
174.52216643726 -39.5065763080842
174.52413177588 -39.5077480043248
174.524344096888 -39.5084973981605
174.52553057804 -39.509531007808
174.526494600048 -39.5092160390301
174.527250950507 -39.5084579794117
174.530728858058 -39.5079556988693
174.5307357687 -39.5082574698076
174.52939822228 -39.5090279749131
174.527602615312 -39.5097541611841
174.525940432946 -39.5104263494889
174.523857543894 -39.5127070555441
174.520032656199 -39.5150112393495
174.517912426545 -39.5154903444417
174.51578196647 -39.5156722765592
174.515788618551 -39.5159694576441
174.522859651477 -39.5199283334935
174.523629734346 -39.5196161091251
174.523992112663 -39.5185615535604
174.52395139694 -39.5167601957712
174.524700965802 -39.5156958761184
174.526421502459 -39.5146229479655
174.529543306776 -39.5153283200622
174.530702724648 -39.5151638825634
174.530525628121 -39.5159185716286
174.529570546083 -39.5165307237816
174.530068867119 -39.5213261128501
174.529514675124 -39.5225365286337
174.529912191076 -39.522981611307
174.530140363426 -39.5244785451597
174.530732102959 -39.5249210675632
174.531505662813 -39.524761882854
174.532819640766 -39.5229420416961
174.533962146005 -39.5220254383166
174.535063710737 -39.5193074753651
174.535050043829 -39.5187085273955
174.536588814864 -39.5180839311091
174.536950988614 -39.5170293388361
174.538309314496 -39.5170107384678
174.539235766905 -39.5151961329365
174.540583554679 -39.5148758744897
174.542098315689 -39.5132063143016
174.542272979136 -39.512451640379
174.543627727802 -39.5122798881615
174.544003411303 -39.5118242230706
174.544130211488 -39.5088222103208
174.544502487426 -39.5082179550554
174.544879390554 -39.5077622708035
174.545406924685 -39.507889298758
174.545464197377 -39.5079029502403
174.545709887524 -39.5101519789931
174.546896765333 -39.5110366389952
174.545757999124 -39.5121019528936
174.544423875437 -39.5131699417269
174.543866607467 -39.5142317428065
174.543886841043 -39.5151199424792
174.543890511204 -39.5152810485351
174.541189063148 -39.5157685667015
174.541257667613 -39.5187723966973
174.540504769653 -39.5198322712917
174.540741266244 -39.5216310244891
174.541530623468 -39.5222193251674
174.541192465294 -39.524327738138
174.540634964406 -39.525385021736
174.540846372845 -39.5261344840215
174.542201294518 -39.5259627448273
174.543921799654 -39.5248894696531
174.546445541646 -39.525003558685
174.549586297401 -39.5266091221281
174.550910233739 -39.5252394406355
174.552674353956 -39.5259674295579
174.554255739374 -39.5272970520362
174.555028015212 -39.5271332240364
174.556197998976 -39.5274188835646
174.559732282159 -39.5291719467758
174.559571529846 -39.5306743064563
174.558617663757 -39.5312866793617
174.557269518333 -39.5317557854925
174.556698348846 -39.5322142009236
174.556332894155 -39.5331202617988
174.554619309539 -39.5344953968565
174.555587009414 -39.5344819973394
174.561740497492 -39.5321443906758
174.562685111287 -39.5310816238427
174.563218008549 -39.5289704451848
174.564931382909 -39.5275951868182
174.565474590981 -39.5259343515592
174.56545722466 -39.5251867361851
174.566988960314 -39.5244131102813
174.566849307666 -39.5266675487659
174.565898982176 -39.5275817033429
174.565554670262 -39.5293884939688
174.567135138858 -39.5305648137507
174.56718396846 -39.5326678956918
174.566256884878 -39.5344828145319
174.563428900347 -39.5379772819368
174.56268656222 -39.5393391038329
174.562954881269 -39.5424842564427
174.56413555481 -39.5432201816648
174.564706859954 -39.542761818455
174.564493988782 -39.5420124232276
174.563895028504 -39.5412729081569
174.564052054008 -39.5397660916102
174.565786584135 -39.5392915210897
174.56483962892 -39.5402057110115
174.564860434494 -39.5411063249915
174.565646782715 -39.5415459552147
174.56661238498 -39.5413838588702
174.568147910787 -39.5406101663985
174.570279058171 -39.5405804879523
174.571257382431 -39.5408686730577
174.571727106482 -39.5412185460019
NaN NaN
167.244004687329 -45.8369705072263
167.243210512406 -45.8365947902431
167.242612743424 -45.8363119843617
167.241281674826 -45.8362619624243
167.240055695806 -45.8351968036875
167.240059908066 -45.8346780683317
167.239168213429 -45.8334913849499
167.239142800947 -45.8327808878713
167.239702097115 -45.8326361970992
167.240506159188 -45.8322790593586
167.241332073634 -45.8330144368503
167.24209206647 -45.8336910977367
167.242941173247 -45.8338551685299
167.243451760346 -45.8342696057657
167.243458536393 -45.8363760720069
167.244004687329 -45.8369705072263
NaN NaN
166.933099777885 -45.8388590272076
166.932528873251 -45.8401826074692
166.931014545029 -45.8402572317794
166.930433780756 -45.8396270279152
166.928459143719 -45.8399753452704
166.922828946195 -45.840286584355
166.921523217501 -45.839287228796
166.921769769887 -45.8377717792486
166.922610090729 -45.8362151272986
166.92493914991 -45.8345275892988
166.92784834791 -45.8334746910523
166.929301011846 -45.8340013724829
166.932181789845 -45.8369967179512
166.932503066496 -45.8383768493198
166.933099777885 -45.8388590272076
NaN NaN
167.722983458094 -44.8873829020609
167.726639975895 -44.8885935944547
167.726768358631 -44.8895012632604
167.728121860669 -44.8909157493249
167.727324642317 -44.8926873293379
167.727121409989 -44.8949324544175
167.72559286578 -44.8954621597438
167.72436000898 -44.8967610143507
167.723907425494 -44.8953849870155
167.722711941511 -44.8945772731389
167.722692316603 -44.8924707821589
167.721679371296 -44.8919734706229
167.721916344718 -44.891151131394
167.721454713379 -44.8874544396382
167.722983458094 -44.8873829020609
NaN NaN
169.291931304063 -43.734535513626
169.289675157526 -43.7374666328856
169.288414358795 -43.7377228625409
169.282728276741 -43.7358846529755
169.279222459994 -43.7356172213698
169.27118536126 -43.7315935914613
169.268997724478 -43.730170746089
169.269156261773 -43.7276219151104
169.270916483251 -43.7260262680474
169.271018964885 -43.7243765368331
169.270090071888 -43.7226930164826
169.267319341068 -43.7206473688243
169.267648629563 -43.7187077455102
169.270582722912 -43.7182046173102
169.272603717257 -43.7190228674694
169.278126089781 -43.7234104384041
169.287156842808 -43.728069439979
169.290213681269 -43.7289211580013
169.292900330737 -43.7290084467951
169.295147698592 -43.7295319275604
169.298746822191 -43.7316036750115
169.30109694319 -43.733787951655
169.300971566062 -43.7339865968315
169.300635483202 -43.734520730699
169.298060781323 -43.7359372232471
169.296820802608 -43.7358970002439
169.296247104209 -43.7351260612447
169.29504405455 -43.7344879839902
169.291931304063 -43.734535513626
NaN NaN
167.023893107228 -46.063754524067
167.022848032593 -46.0634034796081
167.020069541172 -46.0610063791982
167.02014721318 -46.0602570449613
167.021114980828 -46.0592510453701
167.02288290109 -46.0588902343691
167.024141394988 -46.0592567080319
167.02489364385 -46.0603460599896
167.024814372324 -46.0632016461425
167.023893107228 -46.063754524067
NaN NaN
167.253960445185 -45.1381558864686
167.253326634899 -45.1362446646179
167.254669786523 -45.135304456525
167.256151743275 -45.1350805361156
167.256670893614 -45.1358100134822
167.256672744595 -45.1358126143293
167.256675402669 -45.135816349237
167.256298239788 -45.1369422222237
167.253960445185 -45.1381558864686
NaN NaN
174.092168890916 -41.6988576176308
174.088797745913 -41.7001606815223
174.088176132143 -41.7001044344495
174.087133108064 -41.6995870573003
174.087950626931 -41.6989902052771
174.088611553768 -41.6989219906509
174.088936312076 -41.6985468220848
174.091697646333 -41.6979007091948
174.092168890916 -41.6988576176308
NaN NaN
167.294151639537 -44.9979416485082
167.29427338594 -44.998849744559
167.292933207532 -44.9995365908846
167.290524995478 -45.0003148475572
167.288641744999 -45.0000726786317
167.285384194711 -44.9987069456447
167.285728025459 -44.997370946624
167.287685852335 -44.9968681854983
167.29098620813 -44.9977849123806
167.294151639537 -44.9979416485082
NaN NaN
172.597503308244 -41.0058213240433
172.597906972789 -41.004922276349
172.59944791331 -41.0036698118712
172.600296002015 -41.002981246675
172.601290265087 -41.0026830666356
172.60357579007 -41.003294865414
172.607038993289 -41.0042218021355
172.61038976305 -41.0051185220386
172.617311172855 -41.0075415450557
172.617368089949 -41.0075678524644
172.621261289815 -41.0093600074863
172.621654476658 -41.009811526811
172.622044974706 -41.0111634919711
172.620839749438 -41.0134105831416
172.620048304011 -41.0135564918422
172.610175792808 -41.0075174549439
172.607606303246 -41.0064596752435
172.603649249522 -41.0056941954928
172.597503308244 -41.0058213240433
NaN NaN
170.897041931837 -42.8058892147554
170.895213877554 -42.8057067928683
170.895210181704 -42.8056995279953
170.894830048766 -42.8049522975783
170.895464332405 -42.8042122033777
170.899439728239 -42.801129912312
170.903047581859 -42.7966900118436
170.904355256135 -42.7940129380616
